sex,agegr,edu,socprof,marital,depress,trust,trustfam,trustneigh,income,weight
FEMALE,65+,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,425,50
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,105
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,NO,1200,72
FEMALE,45-59,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,240,52
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,1500,58
FEMALE,35-44,SECONDARY,EMPLOYED IN PUBLIC SECTOR,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,3900,65
FEMALE,60-64,POST-SECONDARY OR HIGHER,RETIRED,WIDOWED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,76
MALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,1520,74
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,100
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,76
MALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,IT`S DIFFICULT TO TELL,YES,NO OPINION,1200,102
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,70
MALE,45-59,VOCATIONAL/GRAMMAR,FARMER,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,68
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,IT`S DIFFICULT TO TELL,YES,YES,1200,94
MALE,60-64,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,83
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,3000,61
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,5,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,60
MALE,16-24,SECONDARY,OTHER ECONOMICALLY INACTIVE,SINGLE,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,63
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,2000,80
FEMALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,845,64
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,-8,69
MALE,60-64,SECONDARY,RETIRED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,80
FEMALE,60-64,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,NA,MOST PEOPLE CAN BE TRUSTED,NO OPINION,NO OPINION,952,65
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,NO,NO,1200,65
MALE,60-64,SECONDARY,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,3795,73
MALE,16-24,PRIMARY/NO EDUCATION,PUPIL OR STUDENT,SINGLE,0,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NA,77
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,72
FEMALE,45-59,SECONDARY,FARMER,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO,2000,67
FEMALE,16-24,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,54
FEMALE,45-59,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,YES,700,90
MALE,35-44,SECONDARY,OTHER ECONOMICALLY INACTIVE,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,76
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1420,89
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PUBLIC SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1100,90
MALE,45-59,VOCATIONAL/GRAMMAR,FARMER,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,80
FEMALE,25-34,SECONDARY,PUPIL OR STUDENT,SINGLE,4,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,400,65
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,700,64
FEMALE,65+,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,WIDOWED,14,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,62
FEMALE,45-59,PRIMARY/NO EDUCATION,FARMER,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1000,83
MALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,120
FEMALE,65+,POST-SECONDARY OR HIGHER,RETIRED,WIDOWED,14,MOST PEOPLE CAN BE TRUSTED,YES,YES,1500,85
FEMALE,60-64,POST-SECONDARY OR HIGHER,RETIRED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,NO,1800,68
FEMALE,45-59,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,WIDOWED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,74
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,3000,53
MALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,11,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,81
MALE,65+,SECONDARY,RETIRED,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,2500,108
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,17,ONE CAN`T BE TOO CAREFUL,YES,YES,1300,73
FEMALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,800,65
FEMALE,65+,SECONDARY,RETIRED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,1150,70
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,1800,58
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,-8,56
MALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1200,70
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,NA,IT`S DIFFICULT TO TELL,YES,NO OPINION,-8,59
FEMALE,16-24,NA,PUPIL OR STUDENT,SINGLE,NA,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,-8,58
FEMALE,16-24,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NA,56
FEMALE,45-59,SECONDARY,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1400,70
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,720,90
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,6,ONE CAN`T BE TOO CAREFUL,YES,NO,1800,110
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,-8,52
FEMALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,1400,70
FEMALE,65+,VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,8,IT`S DIFFICULT TO TELL,YES,NO,800,75
FEMALE,25-34,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,NO,NO,5000,74
MALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,IT`S DIFFICULT TO TELL,YES,YES,2500,94
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,2000,80
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,59
FEMALE,60-64,SECONDARY,RETIRED,SINGLE,14,ONE CAN`T BE TOO CAREFUL,NO,NO,900,NA
MALE,35-44,PRIMARY/NO EDUCATION,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,76
FEMALE,60-64,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,NA,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,2000,79
FEMALE,25-34,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,1,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,50
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,IT`S DIFFICULT TO TELL,YES,YES,1600,80
MALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,80
MALE,16-24,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,1200,81
MALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,19,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NA,74
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,80
MALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,7,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,2400,73
MALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,90
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,9,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1600,86
FEMALE,16-24,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,SINGLE,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,50
FEMALE,35-44,SECONDARY,NA,WIDOWED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,68
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,68
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,75
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,1587,64
MALE,45-59,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,NA
FEMALE,45-59,PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,68
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,53
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1700,85
FEMALE,25-34,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,70
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,5,IT`S DIFFICULT TO TELL,YES,NO OPINION,1500,60
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,63
FEMALE,60-64,VOCATIONAL/GRAMMAR,RETIRED,SINGLE,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1270,58
MALE,45-59,SECONDARY,LONG-TERM SICK/DISABLED,DIVORCED,1,ONE CAN`T BE TOO CAREFUL,NO,NO OPINION,-8,88
FEMALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,52
FEMALE,65+,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,14,MOST PEOPLE CAN BE TRUSTED,YES,YES,900,70
FEMALE,16-24,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,2500,67
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,DIVORCED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,1000,85
FEMALE,45-59,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,1150,54
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,70
MALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,60
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,DIVORCED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,2400,55
FEMALE,16-24,SECONDARY,OTHER ECONOMICALLY INACTIVE,SINGLE,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,90
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,60
FEMALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,58
FEMALE,16-24,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1000,60
MALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,2,IT`S DIFFICULT TO TELL,YES,YES,-8,82
MALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO,3200,84
MALE,65+,SECONDARY,RETIRED,MARRIED,7,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,90
MALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2500,75
MALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1600,106
MALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,3100,117
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,2,IT`S DIFFICULT TO TELL,YES,YES,NA,67
FEMALE,45-59,PRIMARY/NO EDUCATION,EMPLOYED IN PUBLIC SECTOR,DE FACTO SEPARATED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,1500,61
FEMALE,60-64,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,75
FEMALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,61
FEMALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,1500,82
MALE,45-59,PRIMARY/NO EDUCATION,LONG-TERM SICK/DISABLED,SINGLE,9,IT`S DIFFICULT TO TELL,YES,YES,640,80
FEMALE,25-34,POST-SECONDARY OR HIGHER,OTHER ECONOMICALLY INACTIVE,MARRIED,0,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,69
MALE,65+,SECONDARY,RETIRED,MARRIED,12,ONE CAN`T BE TOO CAREFUL,YES,NO,2200,80
MALE,45-59,POST-SECONDARY OR HIGHER,LONG-TERM SICK/DISABLED,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,1900,105
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,WIDOWED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,60
MALE,65+,POST-SECONDARY OR HIGHER,RETIRED,MARRIED,1,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,2300,70
MALE,35-44,VOCATIONAL/GRAMMAR,FARMER,MARRIED,2,ONE CAN`T BE TOO CAREFUL,NO,NO,NA,78
MALE,35-44,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,1234,86
MALE,65+,VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,14,IT`S DIFFICULT TO TELL,YES,YES,1400,91
FEMALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,NO,1500,70
FEMALE,60-64,SECONDARY,RETIRED,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,3000,74
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,YES,1400,70
MALE,60-64,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,8,ONE CAN`T BE TOO CAREFUL,YES,YES,1800,96
FEMALE,35-44,VOCATIONAL/GRAMMAR,UNEMPLOYED,MARRIED,10,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,NA,54
MALE,35-44,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,68
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,-8,77
MALE,60-64,PRIMARY/NO EDUCATION,RETIRED,MARRIED,21,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,1400,80
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,74
FEMALE,45-59,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,0,IT`S DIFFICULT TO TELL,YES,YES,NA,98
MALE,25-34,POST-SECONDARY OR HIGHER,UNEMPLOYED,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,72
FEMALE,45-59,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO,NA,70
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2700,69
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,NO,500,88
FEMALE,25-34,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,5,MOST PEOPLE CAN BE TRUSTED,YES,YES,1000,75
MALE,35-44,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,3,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,85
MALE,45-59,SECONDARY,LONG-TERM SICK/DISABLED,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,600,80
MALE,45-59,VOCATIONAL/GRAMMAR,FARMER,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,3000,84
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,1,ONE CAN`T BE TOO CAREFUL,YES,YES,2400,60
FEMALE,45-59,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,NA,90
FEMALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,WIDOWED,2,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,1500,75
MALE,65+,SECONDARY,RETIRED,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,4000,76
FEMALE,45-59,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,3,MOST PEOPLE CAN BE TRUSTED,YES,YES,NA,78
FEMALE,16-24,SECONDARY,PUPIL OR STUDENT,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,500,54
FEMALE,25-34,VOCATIONAL/GRAMMAR,UNEMPLOYED,SINGLE,10,IT`S DIFFICULT TO TELL,NO OPINION,NO OPINION,NA,58
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,WIDOWED,15,ONE CAN`T BE TOO CAREFUL,YES,YES,950,58
FEMALE,45-59,SECONDARY,OTHER ECONOMICALLY INACTIVE,MARRIED,3,ONE CAN`T BE TOO CAREFUL,YES,YES,4200,80
FEMALE,65+,SECONDARY,RETIRED,MARRIED,11,ONE CAN`T BE TOO CAREFUL,YES,YES,1200,70
MALE,25-34,POST-SECONDARY OR HIGHER,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,NO,2700,89
FEMALE,45-59,VOCATIONAL/GRAMMAR,RETIRED,WIDOWED,5,ONE CAN`T BE TOO CAREFUL,YES,YES,1000,79
FEMALE,65+,PRIMARY/NO EDUCATION,RETIRED,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,700,70
MALE,25-34,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,SINGLE,0,ONE CAN`T BE TOO CAREFUL,YES,NO,4000,95
FEMALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,4000,60
FEMALE,45-59,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,2000,90
MALE,45-59,VOCATIONAL/GRAMMAR,SELF-EMPLOYED,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,YES,2000,76
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,1,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,NA,95
MALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO,3500,92
MALE,60-64,SECONDARY,RETIRED,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,760,91
MALE,45-59,VOCATIONAL/GRAMMAR,FARMER,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,1500,100
FEMALE,35-44,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,5,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,1350,115
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,2100,105
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,0,ONE CAN`T BE TOO CAREFUL,NO,NO,NA,64
MALE,35-44,SECONDARY,PUPIL OR STUDENT,MARRIED,2,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,2500,92
MALE,25-34,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,MOST PEOPLE CAN BE TRUSTED,YES,NO OPINION,3800,76
MALE,16-24,VOCATIONAL/GRAMMAR,PUPIL OR STUDENT,SINGLE,2,IT`S DIFFICULT TO TELL,YES,NO,120,68
FEMALE,45-59,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,DIVORCED,7,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,980,61
MALE,45-59,VOCATIONAL/GRAMMAR,LONG-TERM SICK/DISABLED,MARRIED,0,MOST PEOPLE CAN BE TRUSTED,YES,YES,1000,72
MALE,35-44,VOCATIONAL/GRAMMAR,EMPLOYED IN PRIVATE SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,YES,-8,75
FEMALE,60-64,VOCATIONAL/GRAMMAR,RETIRED,MARRIED,12,ONE CAN`T BE TOO CAREFUL,NO OPINION,NO OPINION,1300,50
FEMALE,25-34,VOCATIONAL/GRAMMAR,OTHER ECONOMICALLY INACTIVE,MARRIED,10,ONE CAN`T BE TOO CAREFUL,YES,NO,NA,50
FEMALE,45-59,SECONDARY,EMPLOYED IN PUBLIC SECTOR,MARRIED,4,ONE CAN`T BE TOO CAREFUL,YES,YES,1700,75
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PUBLIC SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO OPINION,5400,82
MALE,45-59,SECONDARY,EMPLOYED IN PRIVATE SECTOR,MARRIED,6,ONE CAN`T BE TOO CAREFUL,YES,NO,1500,100
FEMALE,35-44,POST-SECONDARY OR HIGHER,EMPLOYED IN PRIVATE SECTOR,MARRIED,2,MOST PEOPLE CAN BE TRUSTED,YES,YES,3000,59
FEMALE,35-44,PRIMARY/NO EDUCATION,OTHER ECONOMICALLY INACTIVE,SINGLE,5,ONE CAN`T BE TOO CAREFUL,YES,NO,-8,62
MALE,16-24,SECONDARY,EMPLOYED IN PRIVATE SECTOR,SINGLE,2,ONE CAN`T BE TOO CAREFUL,YES,NO,1500,68
