"sex","agegr","edu","socprof","marital","depress","trust","trustfam","trustneigh","income","weight"
"FEMALE","25-34","POST-SECONDARY OR HIGHER","OTHER ECONOMICALLY INACTIVE","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,62
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,75
"FEMALE","65+","PRIMARY/NO EDUCATION","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",720,70
"MALE","65+","SECONDARY","RETIRED","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,100
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,66
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,85
"MALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO",3000,90
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,64
"FEMALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","DIVORCED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,60
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,78
"FEMALE","35-44","SECONDARY","FARMER","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,58
"FEMALE","45-59","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",NA,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",610,79
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES",1580,58
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",NA,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,80
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,60
"MALE","25-34","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,90
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO",2850,67
"MALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2700,84
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1000,80
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","SINGLE",8,"IT`S DIFFICULT TO TELL","YES","YES",-8,85
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","SINGLE",11,"ONE CAN`T BE TOO CAREFUL","NO","NO",500,100
"MALE","60-64","SECONDARY","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",4100,85
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2300,78
"FEMALE","25-34","SECONDARY","EMPLOYED IN PUBLIC SECTOR","DIVORCED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1750,54
"FEMALE","25-34","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",2,"IT`S DIFFICULT TO TELL","YES","NO",NA,60
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1280,72
"FEMALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",770,71
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,89
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,80
"MALE","45-59","SECONDARY","FARMER","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,85
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1500,97
"FEMALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",13,"ONE CAN`T BE TOO CAREFUL","YES","YES",820,60
"FEMALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","WIDOWED",13,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",500,80
"MALE","60-64","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",-8,89
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",700,76
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",14,"ONE CAN`T BE TOO CAREFUL","YES","YES",697,56
"FEMALE","60-64","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","YES",700,76
"MALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO",1200,NA
"MALE","35-44","PRIMARY/NO EDUCATION","UNEMPLOYED","SINGLE",6,"IT`S DIFFICULT TO TELL","YES","NO OPINION",400,60
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,85
"FEMALE","65+","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,70
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","NO",1300,68
"FEMALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",3,"IT`S DIFFICULT TO TELL","YES","NO OPINION",1100,75
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","NO","NO",NA,69
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","SINGLE",7,"MOST PEOPLE CAN BE TRUSTED","YES","NO",1500,72
"FEMALE","60-64","SECONDARY","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO",1281,80
"FEMALE","35-44","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",2,"IT`S DIFFICULT TO TELL","YES","NO",-8,65
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO",1900,60
"FEMALE","45-59","PRIMARY/NO EDUCATION","OTHER ECONOMICALLY INACTIVE","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,60
"FEMALE","25-34","PRIMARY/NO EDUCATION","FARMER","MARRIED",6,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,60
"MALE","25-34","SECONDARY","SELF-EMPLOYED","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","NO","NO",3000,60
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1250,87
"FEMALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","WIDOWED",8,"ONE CAN`T BE TOO CAREFUL","NO","NO OPINION",2500,80
"MALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",16,"IT`S DIFFICULT TO TELL","YES","YES",1000,68
"MALE","45-59","SECONDARY","LONG-TERM SICK/DISABLED","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",631,70
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",3000,58
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,65
"FEMALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","DIVORCED",8,"ONE CAN`T BE TOO CAREFUL","NO","NO",600,100
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2800,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,60
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,90
"FEMALE","45-59","SECONDARY","FARMER","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,54
"FEMALE","65+","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",870,62
"FEMALE","45-59","VOCATIONAL/GRAMMAR","FARMER","SINGLE",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",-8,52
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,55
"FEMALE","65+","VOCATIONAL/GRAMMAR","RETIRED","WIDOWED",8,"MOST PEOPLE CAN BE TRUSTED","YES","YES",800,70
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,70
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","NO",1000,78
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",4,"IT`S DIFFICULT TO TELL","YES","YES",1500,75
"MALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",NA,"IT`S DIFFICULT TO TELL","YES","YES",NA,100
"MALE","35-44","SECONDARY","OTHER ECONOMICALLY INACTIVE","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,70
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",2300,80
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,125
"FEMALE","16-24","SECONDARY","UNEMPLOYED","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",630,70
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",1204,60
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,78
"MALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,81
"FEMALE","35-44","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO",NA,55
"MALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,106
"MALE","45-59","PRIMARY/NO EDUCATION","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","NO",1700,100
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,81
"MALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",700,72
"FEMALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","NO","NO",NA,62
"MALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",2,"MOST PEOPLE CAN BE TRUSTED","YES","YES",2000,57
"FEMALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","DIVORCED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",4000,60
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,72
"FEMALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",530,68
"FEMALE","45-59","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO",600,72
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",9,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,58
"MALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,96
"FEMALE","45-59","SECONDARY","UNEMPLOYED","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,70
"MALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1800,78
"FEMALE","35-44","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,77
"FEMALE","45-59","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","NO","NO",2400,75
"FEMALE","35-44","POST-SECONDARY OR HIGHER","SELF-EMPLOYED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,71
"MALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1650,NA
"FEMALE","25-34","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,70
"FEMALE","25-34","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO",630,50
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2500,76
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,56
"MALE","35-44","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","NO",7000,96
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"IT`S DIFFICULT TO TELL","NO","NO",1100,95
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,65
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",2500,67
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,58
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","NO",1920,102
"FEMALE","45-59","SECONDARY","FARMER","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,77
"MALE","16-24","POST-SECONDARY OR HIGHER","PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1280,75
"FEMALE","45-59","SECONDARY","EMPLOYED IN PUBLIC SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",1500,56
"MALE","45-59","SECONDARY","SELF-EMPLOYED","MARRIED",8,"MOST PEOPLE CAN BE TRUSTED","YES","NO",1200,86
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,75
"MALE","60-64","SECONDARY","RETIRED","DIVORCED",11,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,79
"MALE","25-34","VOCATIONAL/GRAMMAR","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",2000,78
"FEMALE","35-44","SECONDARY","EMPLOYED IN PUBLIC SECTOR","WIDOWED",10,"ONE CAN`T BE TOO CAREFUL","YES","NO",2000,56
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",6,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1400,72
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1050,82
"MALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",NA,65
"FEMALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,63
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,72
"FEMALE",NA,"SECONDARY","EMPLOYED IN PUBLIC SECTOR","WIDOWED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2100,66
"FEMALE","65+","PRIMARY/NO EDUCATION","LONG-TERM SICK/DISABLED","WIDOWED",5,"ONE CAN`T BE TOO CAREFUL","NO","NO",1500,60
"MALE","45-59","SECONDARY","FARMER","SINGLE",9,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,80
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",1400,75
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","DIVORCED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,82
"MALE","45-59","VOCATIONAL/GRAMMAR","FARMER","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",500,80
"FEMALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,55
"MALE","45-59","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",4,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1760,100
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,62
"MALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,90
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",700,85
"FEMALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",900,78
"FEMALE","45-59","VOCATIONAL/GRAMMAR","OTHER ECONOMICALLY INACTIVE","WIDOWED",14,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",400,50
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","WIDOWED",9,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1300,60
"MALE","45-59","VOCATIONAL/GRAMMAR","LONG-TERM SICK/DISABLED","SINGLE",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,76
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1200,90
"FEMALE","35-44","SECONDARY","UNEMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",NA,64
"FEMALE","60-64","SECONDARY","RETIRED","DE FACTO SEPARATED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1300,63
"MALE","16-24",NA,"PUPIL OR STUDENT","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","YES","NO OPINION",-8,76
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,52
"FEMALE","35-44","POST-SECONDARY OR HIGHER","FARMER","MARRIED",7,"IT`S DIFFICULT TO TELL","YES","NO OPINION",2500,90
"MALE","65+","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",15,"ONE CAN`T BE TOO CAREFUL","YES","YES",980,75
"MALE","25-34","VOCATIONAL/GRAMMAR","SELF-EMPLOYED","MARRIED",1,"ONE CAN`T BE TOO CAREFUL","YES","NO",-8,80
"FEMALE","16-24","SECONDARY","PUPIL OR STUDENT","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",-8,50
"FEMALE","60-64","POST-SECONDARY OR HIGHER","RETIRED","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,73
"FEMALE","65+","SECONDARY","RETIRED","WIDOWED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",2300,55
"FEMALE","35-44","PRIMARY/NO EDUCATION","UNEMPLOYED","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,80
"MALE","25-34","VOCATIONAL/GRAMMAR","FARMER","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",3000,80
"FEMALE","60-64","SECONDARY","RETIRED","WIDOWED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",1040,71
"MALE","25-34","VOCATIONAL/GRAMMAR","UNEMPLOYED","SINGLE",7,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",NA,80
"FEMALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","NO","YES",1900,60
"FEMALE","25-34","SECONDARY","OTHER ECONOMICALLY INACTIVE","MARRIED",2,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",NA,56
"FEMALE","16-24","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1500,55
"FEMALE","65+","SECONDARY","RETIRED","DIVORCED",10,"ONE CAN`T BE TOO CAREFUL","YES","YES",820,65
"MALE","16-24","PRIMARY/NO EDUCATION","PUPIL OR STUDENT","SINGLE",0,NA,"YES","YES",NA,50
"FEMALE","65+","SECONDARY","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",800,70
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",1,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1860,58
"FEMALE","16-24","VOCATIONAL/GRAMMAR","PUPIL OR STUDENT","SINGLE",1,"ONE CAN`T BE TOO CAREFUL","YES","YES",300,52
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",2000,80
"FEMALE","25-34","VOCATIONAL/GRAMMAR",NA,"SINGLE",5,"ONE CAN`T BE TOO CAREFUL","YES","YES",NA,50
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",-8,67
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",21,"ONE CAN`T BE TOO CAREFUL","NO OPINION","NO OPINION",600,60
"MALE","25-34","SECONDARY","EMPLOYED IN PRIVATE SECTOR","SINGLE",0,"MOST PEOPLE CAN BE TRUSTED","NO","NO",-8,90
"FEMALE","65+","POST-SECONDARY OR HIGHER","RETIRED","WIDOWED",12,"ONE CAN`T BE TOO CAREFUL","YES","YES",1750,71
"FEMALE","60-64","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1100,74
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",750,58
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",5,"IT`S DIFFICULT TO TELL","YES","YES",1400,56
"FEMALE","25-34","POST-SECONDARY OR HIGHER","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","NO",2000,54
"FEMALE","45-59","SECONDARY","LONG-TERM SICK/DISABLED","WIDOWED",0,"MOST PEOPLE CAN BE TRUSTED","YES","YES",1400,89
"MALE","35-44","VOCATIONAL/GRAMMAR","EMPLOYED IN PRIVATE SECTOR","MARRIED",0,"ONE CAN`T BE TOO CAREFUL","YES","YES",3000,80
"MALE","65+","PRIMARY/NO EDUCATION","RETIRED","MARRIED",7,"ONE CAN`T BE TOO CAREFUL","YES","YES",1200,87
"FEMALE","65+","SECONDARY","LONG-TERM SICK/DISABLED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",2200,80
"FEMALE","45-59","POST-SECONDARY OR HIGHER","EMPLOYED IN PUBLIC SECTOR","MARRIED",7,"MOST PEOPLE CAN BE TRUSTED","YES","YES",5000,75
"FEMALE","35-44","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",4,"ONE CAN`T BE TOO CAREFUL","YES","YES",1400,55
"MALE","65+","SECONDARY","RETIRED","MARRIED",6,"ONE CAN`T BE TOO CAREFUL","YES","YES",1600,90
"MALE","60-64","VOCATIONAL/GRAMMAR","RETIRED","MARRIED",5,"MOST PEOPLE CAN BE TRUSTED","YES","NO",-8,80
"MALE","45-59","VOCATIONAL/GRAMMAR","UNEMPLOYED","MARRIED",8,"ONE CAN`T BE TOO CAREFUL","YES","NO OPINION",1000,64
"FEMALE","45-59","SECONDARY","EMPLOYED IN PRIVATE SECTOR","MARRIED",3,"ONE CAN`T BE TOO CAREFUL","YES","YES",3900,71
